FIPS,name10,gisjoin,state,2018 votes,2018 partisanship,Biden 2-Party Only 2020 Margin,Swing 2016 to 2020 (2-Party Margin Only),Clinton 2-Party Only 2016 Margin,Clinton 2016 Margin,Biden 2020 Margin,Swing 2016 to 2020,Total Votes 2020 (AK is Rough Estimate),Rural % (2010),Median Age 2018,% Bachelor Degree or Above,Median Household Income,CVAP,Total Population,White %,Black %,Native %,Asian %,Multiracial %,Pacific Islander %,Hispanic %,Total Adherents (All Types) Per 1000 Population (2010),Evangelical Per 1000 (2010),Black Protestant Per 1000 (2010),Mainline Protestant Per 1000 (2010),Catholic Per 1000 (2010),Orthodox Christian Per 1000 (2010),Other Religion (Non-Christian) Per 1000 (2010),Buddhist Per 1000 (2010),Mormon Per 1000 (2010),Hindu Per 1000 (2010),Muslim Per 1000 (2010),Orthodox Jewish Per 1000 (2010),Reform/Reconstructionist Jewish Per 1000 (2010),,,,,,,,,,,,,,,
2070,Dillingham,G0200700,Alaska,4980,0.234386857,0.06959089,-0.131312126,0.200903016,0.173839,0.066,-0.107839,1313,1,30.3,0.192626,58750,3400,4975,0.192647,0.016176,0.695588,0.016176,0.054118,0.001176,0.023529,516.2,91.189,0,89.95,119.25,203.84,11.97,0,9.08,0,0,0,0,,,,,,,,,,,,,,0.20090302,0.234386857
2090,Fairbanks North Star,G0200900,Alaska,100150,-0.178520476,-0.154870061,0.08475474,-0.239624801,-0.208258,-0.1466,0.061658,25076,0.309,31.1,0.325884,77095,73345,99653,0.744291,0.045879,0.063535,0.021815,0.050447,0.003613,0.070216,288.009,143.34,4.83,40.67,42.99,1.379,54.799,2.716,46.369,0,0,0,1.55,,,,,,,,,,,,,,-0.2396248,-0.178520476
2100,Haines,G0201000,Alaska,2528,0.054072783,0.155404009,0.109055905,0.046348104,0.039519,0.1504,0.110881,883,1,44.9,0.374466,64342,1885,2518,0.811671,0.002122,0.082228,0.026525,0.060477,0,0.018568,349.68,137.159,0,59.409,73.76,0,79.349,41.069,32.299,0,0,0,0,,,,,,,,,,,,,,0.0463481,0.054072783
2105,Hoonah-Angoon,G0201050,Alaska,2107,0.290980048,0.392641862,0.143230393,0.24941147,0.210165,0.3778,0.167635,841,1,50.2,0.233929,63603,1710,2132,0.488304,0.020468,0.359649,0.017544,0.075439,0,0.040936,294.42,92.09,0,9.769,58.14,93.019,41.399,0,36.28,0,0,0,0,,,,,,,,,,,,,,0.24941147,0.290980048
2110,Juneau,G0201100,Alaska,32524,0.246331213,0.267167606,0.056026567,0.211141039,0.185146,0.256,0.070854,8583,0.215,38.1,0.394991,88213,24180,32330,0.708023,0.012407,0.107527,0.048594,0.067825,0.008685,0.04694,286.779,91.67,0,61.81,60.75,4.799,67.75,1.695,54.71,0,0,0,4.16,,,,,,,,,,,,,,0.21114104,0.246331213
2122,Kenai Peninsula,G0201220,Alaska,57637,-0.310227834,-0.326901131,0.08951202,-0.41641315,-0.37277,-0.3151,0.05767,17134,0.793,40.8,0.232838,66684,44295,58220,0.837228,0.005531,0.075629,0.009256,0.036799,0.003161,0.032396,322.079,174.87,0,25.399,50.719,15.509,55.579,0,52.869,0,0,0,1.03,,,,,,,,,,,,,,-0.4164132,-0.310227834
2130,Ketchikan Gateway,G0201300,Alaska,13715,-0.319777383,-0.174250367,0.099844515,-0.274094882,-0.236984,-0.1662,0.070784,4237,0.232,39.6,0.244572,70356,10265,13804,0.7019,0.009255,0.139795,0.050658,0.058938,0.00039,0.038967,315.06,142.24,0,47.71,68.26,0,56.84,0,54.24,0,0,0,0,,,,,,,,,,,,,,-0.2740949,-0.319777383
2150,Kodiak Island,G0201500,Alaska,13918,-0.246532883,-0.229603116,-0.018289178,-0.211313938,-0.184211,-0.2181,-0.033889,3646,0.313,33.5,0.260132,78281,8645,13649,0.607287,0.002892,0.140544,0.122036,0.043262,0.005784,0.078658,280.899,91.159,0,15.97,36.789,102.93,34.06,0,32.299,0,0,0,0,,,,,,,,,,,,,,-0.2113139,-0.246532883
2164,Lake and Peninsula,G0201640,Alaska,7993,0.060681938,0.216357688,0.164344599,0.052013089,0.038173,0.1984,0.160227,346,1,33.5,0.157647,46406,985,1375,0.243655,0.010152,0.680203,0.004061,0.043655,0.004061,0.010152,703.86,0,0,0,0,700.799,3.069,0,0,0,0,0,0,,,,,,,,,,,,,,0.05201309,0.060681938
2170,Matanuska-Susitna,G0201700,Alaska,1411,-0.428495318,-0.501511519,0.073649964,-0.575161483,-0.515691,-0.4811,0.034591,26278,0.503,35,0.211876,75905,73770,103464,0.826488,0.010302,0.056595,0.011183,0.054494,0.001627,0.039244,299.519,169.4,2.169,25.519,37.689,1.26,63.49,0,60.429,0,0,0,0,,,,,,,,,,,,,,-0.5751615,-0.428495318
2180,Nome,G0201800,Alaska,98679,0.335800045,0.247478,-0.040350608,0.287828607,0.229227,0.2306,0.001373,2662,0.661,28.1,0.145936,58987,6365,9925,0.19403,0.010212,0.717989,0.003142,0.053103,0.005499,0.016496,470.189,118.73,0,231.56,92.709,10.539,16.649,0,12.539,0,0,0,0,,,,,,,,,,,,,,0.28782861,0.335800045
2185,North Slope,G0201850,Alaska,9879,0.176159492,-0.043160833,-0.194154684,0.150993851,0.123243,-0.0402,-0.163443,1843,0.593,34.8,0.165745,75431,7010,9797,0.405136,0.011412,0.465763,0.038516,0.047076,0.012839,0.019971,163.199,48.039,0,84.519,17.5,0,13.15,0,11.769,0,0,0,0,,,,,,,,,,,,,,0.15099385,0.176159492
2188,Northwest Arctic,G0201880,Alaska,9681,0.405422803,0.181739879,-0.165765384,0.347505263,0.27496,0.1688,-0.10616,1720,0.575,27.2,0.116818,62949,4965,7734,0.146022,0.012085,0.790534,0.011078,0.031823,0,0.009063,317.029,218.53,0,54.229,31.899,0,12.359,0,8.509,0,0,0,0,,,,,,,,,,,,,,0.34750526,0.405422803
2195,Petersburg,G0201950,Alaska,7723,-0.173444642,-0.215025636,0.017786004,-0.232811639,-0.202652,-0.2055,-0.002848,1063,1,41,0.275878,66907,2400,3255,0.675,0.00625,0.072917,0.070833,0.07,0.00625,0.1,310.35,113.239,0,132.37,23.589,3.93,37.219,0,28.829,0,0,0,0,,,,,,,,,,,,,,-0.2328116,-0.173444642
2198,Prince of Wales-Hyder,G0201980,Alaska,3196,-0.06869198,-0.077161771,0.015042235,-0.092204006,-0.07725,-0.0746,0.00265,1810,1,41,0.175984,54191,4860,6474,0.5,0.005144,0.389918,0.005144,0.070576,0.003086,0.026749,316.42,173.59,0,26.079,80.95,0,35.799,0,31.3,0,0,0,0,,,,,,,,,,,,,,-0.092204,-0.06869198
2220,Sitka,G0202200,Alaska,6374,0.089064232,0.182525682,0.106184913,0.076340769,0.067628,0.1759,0.108272,2759,0.209,38.8,0.326278,71534,6485,8738,0.677718,0.009252,0.131843,0.046261,0.086353,0.000617,0.047803,325.98,104.489,0,90.31,51.799,33.78,45.6,0,38.729,0,0,0,0,,,,,,,,,,,,,,0.07634077,0.089064232
2230,Skagway,G0202300,Alaska,8921,0.372173223,0.515905947,0.196900324,0.319005623,0.258702,0.4849,0.226198,2142,1,38.5,0.337454,72237,835,1061,0.868263,0.00479,0.047904,0.023952,0.016766,0,0.047904,278.93,2.069,0,67.15,129.129,0,80.579,0,79.549,0,0,0,0,,,,,,,,,,,,,,0.31900562,0.372173223
2240,Southeast Fairbanks,G0202400,Alaska,1014,-0.424645456,-0.590211531,-0.020217619,-0.569993912,-0.516375,-0.5692,-0.052825,447,1,36.3,0.191021,71541,4800,6876,0.784375,0.004167,0.130208,0.000833,0.037292,0,0.04375,283.97,144.259,0,25.89,52.07,0,61.74,0,57.479,0,0,0,0,,,,,,,,,,,,,,-0.5699939,-0.424645456
2261,Valdez-Cordova,G0202610,Alaska,6970,-0.251547462,-0.176631868,0.161015759,-0.337647627,-0.288337,-0.1675,0.120837,2800,1,39,0.306419,82306,6845,9301,0.751644,0.002922,0.147553,0.007305,0.041636,0.006574,0.042367,345.48,162.199,19.1,35.799,45.35,34.039,48.979,0,47.429,0,0,0,0,,,,,,,,,,,,,,-0.3376476,-0.251547462
2270,Wade Hampton,G0202700,Alaska,9522,0.583255983,0.353748216,-0.146185487,0.499933703,0.393907,0.3223,-0.071607,1653,1,23.8,0.048138,35539,5600,8198,0.059375,0.002083,0.902083,0.002083,0.03,0.000833,0.003125,868.48,95.719,0,0,631.85,136.75,4.16,0,0,0,0,0,0,,,,,,,,,,,,,,0.4999337,0.583255983
2275,Wrangell,G0202750,Alaska,2401,-0.350273298,-0.305118315,0.165047224,-0.470165539,-0.427832,-0.2927,0.135132,760,1,49.5,0.206933,57583,1905,2484,0.737533,0.0021,0.170604,0.007874,0.059843,0.0021,0.020997,386.66,119.04,0,77.67,126.64,0,63.32,0,46.429,0,0,0,0,,,,,,,,,,,,,,-0.4701655,-0.350273298
2282,Yakutat,G0202820,Alaska,646,0.100827242,0.092069674,0.005646329,0.086423345,0.07493,0.0851,0.01017,217,1,36.4,0.199557,65833,485,689,0.443299,0.008247,0.309278,0.061856,0.119588,0.008247,0.051546,246.219,80.06,0,0,75.53,0,90.629,0,86.099,0,0,0,0,,,,,,,,,,,,,,0.08642335,0.100827242
2290,Yukon-Koyukuk,G0202900,Alaska,5600,0.366882483,0.235380732,-0.079089966,0.314470698,0.272982,0.2238,-0.049182,1868,1,35.3,0.133776,40000,3875,5415,0.236129,0.001032,0.699355,0.005161,0.044387,0,0.015484,704.549,29.35,0,384.399,260.019,15.21,15.57,0,0,0,0,0,0,,,,,,,,,,,,,,0.3144707,0.366882483
4001,Apache,G0400010,Arizona,24993,0.353320258,0.341252919,-0.007955311,0.34920823,0.319692,0.3361,0.016408,35268,0.741,34.7,0.116801,32963,50980,71522,0.208611,0.006669,0.727442,0.003237,0.007827,0.000196,0.0459,488.35,53.609,0,10,209.74,0,215.009,1.44,209.039,0,0,0,0,,,,,,,,,,,,,,,
4003,Cochise,G0400030,Arizona,44766,-0.171200572,-0.199426993,0.034247418,-0.23367441,-0.212776,-0.1949,0.017876,60665,0.363,40.6,0.229984,48649,92465,126279,0.627913,0.039745,0.009896,0.020062,0.018115,0.003407,0.280863,404.05,104.859,6.559,25.78,202.629,0.38,63.829,0.929,60.399,0,0,0,0.58,,,,,,,,,,,,,,,
4005,Coconino,G0400050,Arizona,54667,0.312641827,0.24589491,0.034802071,0.211092839,0.188947,0.2396,0.050653,73632,0.315,30.6,0.356239,57616,106670,140217,0.597778,0.013453,0.240321,0.0135,0.019687,0.001547,0.113762,296.899,80.23,1.27,27.94,50.219,1.12,136.12,5.914,123.739,0,1.12,0.45,0.84,,,,,,,,,,,,,,,
4007,Gila,G0400070,Arizona,20310,-0.251961466,-0.345380711,-0.0064499,-0.338930811,-0.195629,-0.3402,-0.144571,27735,0.411,49.7,0.185496,42092,41515,53400,0.691076,0.005781,0.130073,0.003734,0.01385,0,0.155366,375.86,101.049,0,27.129,158.949,0,88.739,0,88.049,0,0,0,0,,,,,,,,,,,,,,,
4009,Graham,G0400090,Arizona,10549,-0.306145675,-0.454249695,-0.037203501,-0.417046194,-0.232641,-0.4468,-0.214159,15029,0.464,33.3,0.152905,51352,26650,37879,0.540338,0.024578,0.118949,0.00394,0.009568,0.00075,0.301876,552.47,53.329,0,15.07,166.419,0.81,316.85,0,316.12,0,0,0,0,,,,,,,,,,,,,,,
4011,Greenlee,G0400110,Arizona,2539,-0.086254431,-0.346079133,-0.07799685,-0.268082283,-0.154083,-0.3385,-0.184417,3696,0.466,34.2,0.11906,60962,6660,9504,0.504505,0.015015,0.035285,0,0.001802,0,0.442943,526.49,67.68,0,4.03,309.11,0,145.669,0,144.719,0,0,0,0,,,,,,,,,,,,,,,
4012,La Paz,G0400120,Arizona,5008,-0.432684509,-0.392715837,0.042565626,-0.435281463,-0.407999,-0.3871,0.020899,7472,0.563,56,0.123947,33333,15770,20701,0.668358,0.01078,0.103678,0.006658,0.022701,0.000634,0.187698,239.59,112.939,8.49,14.74,54.13,0,49.289,0,48.369,0,0,0,0,,,,,,,,,,,,,,,
4013,Maricopa,G0400130,Arizona,1406658,0.034293816,0.022122541,0.052774806,-0.030652266,-0.028354,0.0217,0.050054,2.10E+06,0.024,36.1,0.319784,61606,2860360,4.30E+06,0.665834,0.053911,0.016916,0.030194,0.016888,0.001961,0.214298,390.73,140.009,1.64,27.28,136.4,3.509,81.89,3.364,63.59,3.013,1.79,0.59,2.41,,,,,,,,,,,,,,,
4015,Mohave,G0400150,Arizona,70601,-0.510112037,-0.519634703,0.019428106,-0.53906281,-0.510701,-0.5121,-0.001399,104883,0.23,50.9,0.128964,43266,162400,206064,0.826786,0.010068,0.019427,0.008467,0.01351,0.001232,0.120474,223.469,65.84,0,20.289,92.409,0.32,44.609,0,40.7,0,3.08,0,0.51,,,,,,,,,,,,,,,
4017,Navajo,G0400170,Arizona,36353,-0.008610966,-0.083731814,0.027457299,-0.111189113,-0.102199,-0.0823,0.019899,51930,0.541,36.4,0.158285,40054,77555,108705,0.463026,0.009542,0.413255,0.004255,0.016891,0.000193,0.092773,436.579,129.979,1.93,13.119,61.42,0,230.129,0,226.159,0,0,0,0,,,,,,,,,,,,,,,
4019,Pima,G0400190,Arizona,384734,0.161345499,0.189613035,0.043643625,0.14596941,0.135739,0.1862,0.050461,522174,0.075,38.3,0.318812,51037,738065,1.00E+06,0.609865,0.032023,0.024015,0.022302,0.017519,0.000901,0.293368,398.41,100.26,4.269,37.78,207.87,2.31,45.92,4.878,29.239,0,0.31,0.41,3.189,,,,,,,,,,,,,,,
4021,Pinal,G0400210,Arizona,115875,-0.132063994,-0.175560082,0.030941397,-0.206501479,-0.192418,-0.1724,0.020018,185525,0.219,38.9,0.190092,55550,300405,419721,0.63679,0.044257,0.042409,0.014048,0.018891,0.004011,0.239577,217.189,54.59,0.98,15.619,104.5,0.53,40.969,1.573,37.479,0,0.95,0,0,,,,,,,,,,,,,,,
4023,Santa Cruz,G0400230,Arizona,13423,0.357222677,0.359262636,-0.140705287,0.499967922,0.474229,0.3547,-0.119529,19581,0.269,36.6,0.210004,40467,27590,46584,0.223088,0.003625,0.003625,0.005437,0.003625,0,0.760783,393.319,42.369,0,9.679,320.899,0,20.37,0,18.469,0,0,0,0,,,,,,,,,,,,,,,
4025,Yavapai,G0400250,Arizona,107332,-0.267988882,-0.297099237,0.037169375,-0.334268612,-0.312276,-0.2919,0.020376,143640,0.332,52.9,0.251844,50180,180365,224645,0.860034,0.00535,0.010922,0.009314,0.016605,0.001053,0.096693,259.779,108.78,0,21.44,78.189,0.47,50.89,0.123,45.53,0,0,0,1.9,,,,,,,,,,,,,,,
4027,Yuma,G0400270,Arizona,43462,-0.060817686,-0.062888594,-0.051636836,-0.011251758,-0.010564,-0.0617,-0.051136,70072,0.104,34.3,0.147647,44058,125310,207829,0.423071,0.02426,0.010853,0.013287,0.012409,0.000678,0.515442,373.98,93.7,1.129,20.829,221.719,0,36.6,0,32.179,0,1.57,0,0.45,,,,,,,,,,,,,,,
5001,Arkansas,G0500010,Arkansas,4920,-0.418287133,-0.267723103,0.059596932,-0.327320035,-0.303767,-0.2889,0.014867,6292,0.347,41.4,0.155233,39466,13855,18124,0.730783,0.248286,0.001444,0,0.004331,0,0.015518,713.919,510.49,54.259,131.449,15.769,0,1.95,0,0,0,0,0,0,,,,,,,,,,,,,,,
5003,Ashley,G0500030,Arkansas,6126,-0.373901509,-0.446131598,-0.067871851,-0.378259747,-0.362489,-0.4319,-0.069411,7926,0.517,41.7,0.131927,39635,15290,20537,0.719751,0.253761,0.00327,0.002616,0.00327,0,0.017005,893.419,652.769,158.74,46.17,31.76,0,3.98,0,0,0,0,0,0,,,,,,,,,,,,,,,
5005,Baxter,G0500050,Arkansas,14255,-0.541184087,-0.547208539,0.010480709,-0.557689247,-0.531873,-0.5332,-0.001327,21007,0.658,52.1,0.183341,41481,33825,41219,0.956393,0.002217,0.003548,0.006356,0.014339,0.000443,0.016851,509.67,358.54,12.019,60.899,56.829,0,21.39,0,17.579,0,0,0,0,,,,,,,,,,,,,,,
5007,Benton,G0500070,Arkansas,77492,-0.367544302,-0.27293365,0.096862471,-0.36979612,-0.339441,-0.2645,0.074941,119912,0.252,35.3,0.324453,64141,170775,258980,0.850154,0.016308,0.014815,0.017391,0.018943,0.001727,0.080662,492.54,327.85,0,67.04,75.709,0,21.94,0,19.019,0,1.389,0,0,,,,,,,,,,,,,,,
5009,Boone,G0500090,Arkansas,11607,-0.606191188,-0.633459609,-0.019449979,-0.61400963,-0.577804,-0.6187,-0.040896,17114,0.622,42.4,0.159724,43262,28665,37288,0.951509,0.00471,0.006803,0.001047,0.015175,0.001221,0.019536,744.299,636.399,0,66.04,26.289,0,15.58,0,15.529,0,0,0,0,,,,,,,,,,,,,,,
5011,Bradley,G0500110,Arkansas,2839,-0.32322138,-0.315897858,-0.072576974,-0.243320885,-0.231864,-0.3068,-0.074936,3654,0.496,40.2,0.152389,39510,7890,10948,0.620406,0.311153,0,0,0.000507,0,0.068441,817.61,502.689,196.65,84.459,33.799,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5013,Calhoun,G0500130,Arkansas,1779,-0.448315248,-0.547095842,-0.129328189,-0.417767654,-0.404143,-0.5303,-0.126157,2182,1,45.5,0.120533,44022,4160,5202,0.754808,0.22476,0.000962,0,0.003606,0.002404,0.013221,448.029,371.089,32.969,43.96,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5015,Carroll,G0500150,Arkansas,8953,-0.293365308,-0.297124601,0.042922793,-0.340047393,-0.320134,-0.2883,0.031834,11797,0.728,44.8,0.204367,43505,20165,27887,0.90057,0.003223,0.006943,0.005951,0.023556,0.000198,0.060005,395.069,288.79,0,53.89,34.609,0,17.78,0,10.199,0,0,0,0,,,,,,,,,,,,,,,
5017,Chicot,G0500170,Arkansas,3527,0.113098673,0.126610759,-0.029316442,0.155927201,0.15182,0.1238,-0.02802,4103,0.543,42.7,0.147469,33051,8220,10826,0.430049,0.527981,0.003041,0.005474,0.008394,0,0.024331,532.37,359.319,84.659,42.2,44.49,0,1.69,0,0,0,0,0,1.61,,,,,,,,,,,,,,,
5019,Clark,G0500190,Arkansas,6729,-0.138926682,-0.146341463,-0.048634584,-0.097706879,-0.091954,-0.1404,-0.048446,8395,0.544,34.1,0.276433,39752,17705,22385,0.726913,0.237221,0.004801,0.006213,0.009319,0,0.015532,679.409,533.12,56.14,75.45,3.48,0,11.22,0,10.57,0,0,0,0,,,,,,,,,,,,,,,
5021,Clay,G0500210,Arkansas,4114,-0.581510934,-0.618852038,-0.100378143,-0.518473896,-0.496538,-0.6027,-0.106162,5183,0.589,43,0.116046,33935,11705,15061,0.966254,0.00598,0.005126,0,0.008543,0,0.013669,445.129,395.139,0,48.13,1.87,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5023,Cleburne,G0500230,Arkansas,9616,-0.681263917,-0.677133738,-0.040659995,-0.636473743,-0.608771,-0.6577,-0.048929,12680,0.755,49.4,0.14908,43391,20240,25230,0.958004,0.003953,0.012599,0.004447,0.006126,0,0.014822,500.12,368.889,0,92.719,15.589,0,22.91,0,22.76,0,0,0,0,,,,,,,,,,,,,,,
5025,Cleveland,G0500250,Arkansas,2590,-0.580392157,-0.62996316,-0.0839663,-0.54599686,-0.518485,-0.6156,-0.097115,3600,1,42.7,0.161517,42460,6280,8226,0.870223,0.113057,0.002389,0.000637,0.008599,0,0.006369,491.31,390.379,38.09,62.84,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5027,Columbia,G0500270,Arkansas,6333,-0.306402682,-0.323038657,-0.053611016,-0.269427641,-0.260605,-0.3117,-0.051095,8616,0.575,36,0.205707,36148,18520,23892,0.62446,0.337743,0.00432,0.007289,0.008855,0,0.016739,529.279,304.939,125.53,80.319,8.96,0,9.529,0,9.49,0,0,0,0,,,,,,,,,,,,,,,
5029,Conway,G0500290,Arkansas,6464,-0.230914529,-0.37054458,-0.078339384,-0.292205196,-0.276649,-0.3545,-0.077851,8685,0.705,41.7,0.159608,41196,15815,20900,0.844451,0.120139,0.00411,0.000632,0.018653,0,0.012014,488.269,307.1,40.99,39.77,84.189,0,16.219,0,16.079,0,0,0,0,,,,,,,,,,,,,,,
5031,Craighead,G0500310,Arkansas,26042,-0.365127964,-0.363953966,0.005594344,-0.36954831,-0.347286,-0.3542,-0.006914,38511,0.322,34.1,0.263011,45868,76270,105701,0.836305,0.125475,0.001508,0.003999,0.01416,0,0.018553,561.929,458.139,6.79,56.07,25.609,0,15.31,0,6.769,0,3.189,0,0.89,,,,,,,,,,,,,,,
5033,Crawford,G0500330,Arkansas,16823,-0.597290866,-0.579227152,-0.003143275,-0.576083877,-0.543341,-0.5666,-0.023259,24091,0.52,38.7,0.153307,46619,45620,62472,0.889084,0.013043,0.015344,0.011618,0.02466,0,0.046252,503.199,412.06,0,60.81,20.39,0,9.939,0,9.849,0,0,0,0,,,,,,,,,,,,,,,
5035,Crittenden,G0500350,Arkansas,11862,0.04141708,0.07457137,-0.019483528,0.094054898,0.090647,0.0722,-0.018447,16367,0.209,35.1,0.180347,39002,35005,49013,0.469504,0.464505,0.003857,0.004856,0.043851,0.000714,0.012427,488.31,327.079,87.739,55.109,10.31,0,8.07,0,7.96,0,0,0,0,,,,,,,,,,,,,,,
5037,Cross,G0500370,Arkansas,5780,-0.492248062,-0.472411655,-0.079733545,-0.39267811,-0.376055,-0.4572,-0.081145,6942,0.568,41.2,0.154309,43838,12860,16998,0.75,0.180793,0.001555,0,0.056687,0,0.010886,678.789,502.97,72.129,84.109,19.589,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5039,Dallas,G0500390,Arkansas,2112,-0.226270374,-0.240572443,-0.11192622,-0.128646223,-0.124143,-0.2303,-0.106157,2649,0.526,43.7,0.136864,36628,5730,7432,0.562827,0.414485,0.000698,0.004363,0.004188,0.001745,0.010471,583.419,347.949,150.319,72.819,4.44,0,7.889,0,7.889,0,0,0,0,,,,,,,,,,,,,,,
5041,Desha,G0500410,Arkansas,3394,-0.001510118,0.024116776,-0.050394919,0.074511695,0.072586,0.0228,-0.049786,4164,0.314,39.1,0.124242,30234,8525,11887,0.505572,0.468622,0.002933,0,0.009267,0,0.014663,655.37,474.55,106.09,65.81,6.299,0,2.609,0,0,0,0,0,0,,,,,,,,,,,,,,,
5043,Drew,G0500430,Arkansas,5352,-0.307179585,-0.283849918,-0.030731333,-0.253118585,-0.243063,-0.2784,-0.035337,6908,0.486,37,0.206344,43014,14345,18502,0.689439,0.279191,0.001046,0.001743,0.009341,0,0.019519,717.7,481.769,111.78,94.76,13.07,0,16.32,0,11.83,0,0,0,0,,,,,,,,,,,,,,,
5045,Faulkner,G0500450,Arkansas,38538,-0.266166297,-0.304589995,0.03007743,-0.334667425,-0.309656,-0.2953,0.014356,54428,0.388,32.5,0.30048,51930,91135,122416,0.842706,0.108301,0.003621,0.007297,0.016843,0.000549,0.020738,476.31,351.899,6.57,59.42,44.939,0,13.48,0,12.869,0,0.44,0,0,,,,,,,,,,,,,,,
5047,Franklin,G0500470,Arkansas,5261,-0.564760793,-0.627260652,-0.056255196,-0.571005456,-0.541064,-0.6139,-0.072836,7129,0.826,41.3,0.117857,39463,13565,17780,0.935496,0.011058,0.007741,0.007741,0.015776,0,0.022853,418.1,314.43,0,64.329,39.17,0,0.17,0,0,0,0,0,0,,,,,,,,,,,,,,,
5049,Fulton,G0500490,Arkansas,3798,-0.498791297,-0.585655738,-0.05590695,-0.529748788,-0.503772,-0.5716,-0.067828,5119,0.929,48.1,0.118133,36184,9565,12139,0.968636,0.001045,0.004182,0,0.017146,0.000418,0.007841,440.75,407.759,0,32.829,0,0,0.16,0,0,0,0,0,0,,,,,,,,,,,,,,,
5051,Garland,G0500510,Arkansas,31769,-0.359230152,-0.348436699,0.010331987,-0.358768686,-0.337606,-0.3399,-0.002294,44199,0.369,44.9,0.201992,43146,76295,98296,0.868995,0.078642,0.006816,0.006947,0.013304,0.000052,0.025165,531.71,325.48,26.85,111.89,46.869,4.07,16.55,0,11.269,0,0,0,1.54,,,,,,,,,,,,,,,
5053,Grant,G0500530,Arkansas,5548,-0.637497707,-0.685484691,-0.072354232,-0.613130459,-0.584553,-0.6739,-0.089347,8200,0.75,40.4,0.183048,51920,13830,18086,0.941432,0.025669,0.001808,0.000723,0.014389,0,0.015907,479.579,407.939,17.199,50.64,3.81,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5055,Greene,G0500550,Arkansas,10914,-0.591207965,-0.611219163,-0.056582081,-0.554637082,-0.523904,-0.5971,-0.073196,16100,0.415,37.9,0.159367,47497,33405,44623,0.9536,0.011825,0.002994,0.000898,0.011765,0.001197,0.017363,550.7,474.319,0,61.34,9.74,0,5.299,0,5.269,0,0,0,0,,,,,,,,,,,,,,,
5057,Hempstead,G0500570,Arkansas,4943,-0.307944308,-0.35288631,-0.054273149,-0.29861316,-0.287133,-0.3405,-0.053367,6848,0.558,39.9,0.151355,41355,15425,22018,0.625608,0.310535,0.003241,0.000648,0.014587,0.001297,0.04376,508.47,324.649,100.31,56.479,17.07,0,9.949,0,9.91,0,0,0,0,,,,,,,,,,,,,,,
5059,Hot Spring,G0500590,Arkansas,8715,-0.467135325,-0.498262114,-0.054573394,-0.44368872,-0.420546,-0.4874,-0.066854,12557,0.66,41.3,0.147076,41262,26220,33520,0.849352,0.119565,0.000763,0.003623,0.006064,0.000381,0.020404,482.49,386.839,45.71,47.14,2.73,0,0.059,0,0,0,0,0,0,,,,,,,,,,,,,,,
5061,Howard,G0500610,Arkansas,3514,-0.41750939,-0.430625449,-0.030004331,-0.400621118,-0.386393,-0.4193,-0.032907,4834,0.675,38.8,0.147497,35900,9355,13389,0.726884,0.216462,0.001603,0.001069,0.016996,0,0.037413,589.96,400.389,115.239,57.579,10.88,0,5.87,0,0,0,0,0,0,,,,,,,,,,,,,,,
5063,Independence,G0500630,Arkansas,10100,-0.598336545,-0.600660748,-0.050219927,-0.550440821,-0.518217,-0.5818,-0.063583,14512,0.686,39.4,0.189018,43523,27680,37264,0.928288,0.019328,0.002348,0.00578,0.01698,0.000145,0.027276,579.559,470.079,8.4,81.53,9.55,0,9.99,0,9.82,0,0,0,0,,,,,,,,,,,,,,,
5065,Izard,G0500650,Arkansas,4447,-0.615772581,-0.638774671,-0.070588444,-0.568186227,-0.537628,-0.6214,-0.083772,5810,1,48,0.137962,40218,10955,13559,0.943405,0.023277,0.003651,0,0.016431,0,0.013236,492.699,412.75,12.779,57.24,9.13,0,0.8,0,0,0,0,0,0,,,,,,,,,,,,,,,
5067,Jackson,G0500670,Arkansas,4169,-0.471679688,-0.449430126,-0.102213632,-0.347216495,-0.32661,-0.4377,-0.11109,5091,0.651,39.9,0.101761,33174,13715,17225,0.789646,0.12541,0.001094,0.000292,0.062705,0.000292,0.020416,563.98,475.579,29.78,55.84,2.779,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
5069,Jefferson,G0500690,Arkansas,19565,0.182496219,0.222918164,-0.037732463,0.260650627,0.251873,0.2171,-0.034773,25158,0.309,38.8,0.177905,38289,54000,70424,0.425926,0.54463,0.003519,0.004907,0.007778,0,0.013241,597.879,348.49,146.379,75.95,14.48,0,12.589,0,7.679,0,3.98,0,0.59,,,,,,,,,,,,,,,
5071,Johnson,G0500710,Arkansas,7433,-0.44524736,-0.504789371,-0.074641449,-0.430147922,-0.402107,-0.4901,-0.087993,9498,0.714,38,0.158239,37170,18220,26291,0.898463,0.017838,0.00247,0.009879,0.023546,0.00022,0.047201,476.98,382.3,0,35.829,24.199,0,34.649,0,22.44,0,12.06,0,0,,,,,,,,,,,,,,,
