FIPS,gisjoin,state,county,total_votes,dem_margin,past_pres_partisanship,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon,total_religious,black_protestant
29123,G2901230,Missouri,Madison County,5318,-0.582033,-0.3324544,9460,42.9,0.12266791,36359,0.655,0.94968959,0.01427074,0.00483754,0.00330565,0.00838507,0.343939,0.0719,0.035659,0.015539,0.46704,0
29125,G2901250,Missouri,Maries County,4498,-0.614889,-0.4111944,7065,43.9,0.1396262,40542,1,0.96083231,0.00489596,0.00968065,0.00178035,0.01891621,0.28705,0.076939,0.076939,0,0.456079,0
29127,G2901270,Missouri,Marion County,12902,-0.496599,-0.3201184,21895,39.4,0.20471586,43828,0.248,0.9039088,0.04515212,0.0042969,0.00904429,0.01562825,0.359819,0.12064,0.09454,0.014869,0.598379,0.004269
29129,G2901290,Missouri,Mercer County,1739,-0.727794,-0.5450151,2755,43.9,0.16858847,41817,1,0.96353323,0.00459211,0,0.00513236,0.01269584,0.56486,0.13184,0.01321,0,0.710169,0
29131,G2901310,Missouri,Miller County,11414,-0.660039,-0.4944187,19045,41.4,0.15665948,40057,0.798,0.95178122,0.00535764,0.01287434,0.00423814,0.01747231,0.35987,0.034789,0.169389,0,0.564169,0
29133,G2901330,Missouri,Mississippi County,5165,-0.414394,-0.2315041,10905,38.5,0.1141409,29214,0.327,0.72094671,0.23568594,0.0075822,0,0.01899093,0.32135,0.049869,0.024589,0,0.442259,0.04645
29135,G2901350,Missouri,Moniteau County,6808,-0.601757,-0.4805215,11510,38,0.18282313,48974,0.527,0.8977904,0.03364899,0.00296717,0.00088384,0.04463384,0.380529,0.098739,0.10893,0.018579,0.606779,0
29137,G2901370,Missouri,Monroe County,4147,-0.55486,-0.2874045,6685,45.1,0.14024191,41201,1,0.93566304,0.02858135,0.00809998,0.00231428,0.01434853,0.330199,0.252259,0.10656,0,0.703049,0.0138
29139,G2901390,Missouri,Montgomery County,5424,-0.554062,-0.3285151,9055,44,0.13509279,41096,0.785,0.94670051,0.01404399,0.00042301,0.00262267,0.01658206,0.219189,0.12545,0.117599,0,0.46249,0
29141,G2901410,Missouri,Morgan County,8815,-0.565922,-0.3406998,15620,46.3,0.11741425,32807,1,0.94648697,0.00931523,0.00287385,0.00059459,0.02041423,0.286259,0.102939,0.06214,0,0.451399,0
29143,G2901430,Missouri,New Madrid County,7352,-0.453582,-0.2027586,13885,40.9,0.11104031,31615,0.569,0.80295134,0.15755116,0.00197488,0.00082287,0.01629272,0.390959,0.03239,0.068739,0,0.51799,0.025899
29145,G2901450,Missouri,Newton County,26506,-0.584943,-0.468684,43075,39.6,0.18436638,44474,0.644,0.86784359,0.00886944,0.02175652,0.01201886,0.04981189,0.38712,0.05703,0.017289,0.01342,0.477389,0
29147,G2901470,Missouri,Nodaway County,9439,-0.407169,-0.2697193,18810,28.7,0.24972147,39908,0.434,0.92960132,0.02688265,0.00299661,0.01298532,0.01515678,0.18224,0.17878,0.14561,0.01297,0.527809,0
29149,G2901490,Missouri,Oregon County,4664,-0.601114,-0.3318254,8445,46.5,0.1256001,30442,0.805,0.9444241,0.00173961,0.01272661,0.00457792,0.01583959,0.41697,0.03217,0.0125,0,0.461629,0
29151,G2901510,Missouri,Osage County,7078,-0.68519,-0.557306,10480,40,0.19081578,54119,1,0.97643024,0.00751605,0.00291886,0.00058377,0.00744308,0.13799,0.031629,0.52587,0.00512,0.71069,0
29153,G2901530,Missouri,Ozark County,4501,-0.647059,-0.4084887,7620,51,0.11471004,31087,1,0.9573545,0.0005291,0.00063492,0,0.01661376,0.13905,0.04957,0.015529,0,0.20446,0
29155,G2901550,Missouri,Pemiscot County,6025,-0.334661,-0.1463299,12815,37.8,0.11662422,31671,0.493,0.69157339,0.26626513,0.00204557,0,0.02431956,0.506389,0.051649,0.014369,0,0.610629,0.038149
29157,G2901570,Missouri,Perry County,8732,-0.616476,-0.436334,14415,40.2,0.16108367,53014,0.556,0.9570802,0.00485589,0.00355054,0.00642231,0.02072891,0.27342,0.016179,0.365819,0,0.65547,0
29159,G2901590,Missouri,Pettis County,18045,-0.468555,-0.2875109,29870,37.5,0.17230493,40467,0.378,0.85639798,0.02934136,0.00142204,0.00436091,0.08252554,0.383329,0.117459,0.068769,0.01448,0.594889,0.0064
29161,G2901610,Missouri,Phelps County,18499,-0.428125,-0.3351842,33875,34.5,0.27850972,41603,0.462,0.8919992,0.02308567,0.00910044,0.03461736,0.0236656,0.29467,0.03825,0.051689,0.01785,0.413519,0
29163,G2901630,Missouri,Pike County,7375,-0.469791,-0.2725038,14340,38.9,0.13310339,42779,0.544,0.88427605,0.06121786,0.00405954,0.00232747,0.0214885,0.355639,0.100829,0.06751,0,0.54034,0.01626
29165,G2901650,Missouri,Platte County,46641,-0.1202,-0.1414427,69920,38.1,0.40728394,70879,0.158,0.82441824,0.06723176,0.0032326,0.02562915,0.05614405,0.118219,0.092709,0.1274,0.021929,0.362509,0.002069
29167,G2901670,Missouri,Polk County,13709,-0.567246,-0.43235,23685,37.4,0.19611916,42483,0.689,0.94015363,0.00845306,0.00854948,0.00096423,0.02275576,0.307189,0.062979,0.020329,0,0.390759,0
29169,G2901690,Missouri,Pulaski County,13443,-0.515569,-0.3605482,40035,26.9,0.23877003,49216,0.44,0.70019887,0.13232149,0.00817981,0.0169412,0.10470526,0.303439,0.01873,0.00865,0.025079,0.359639,0.00344
29171,G2901710,Missouri,Putnam County,2342,-0.674766,-0.4703335,3790,46.8,0.18444056,38125,1,0.9669879,0.00348575,0.00143531,0.00574123,0.01414804,0.432009,0.05945,0.01305,0,0.504519,0
29173,G2901730,Missouri,Ralls County,5266,-0.5376,-0.2968626,7970,44.9,0.12706498,48919,0.961,0.95814181,0.01154034,0.00567237,0.0003912,0.01281174,0.239009,0.12531,0.034719,0,0.39904,0
29175,G2901750,Missouri,Randolph County,10309,-0.508876,-0.3656476,19350,39,0.14393895,40638,0.452,0.89214944,0.05031697,0.00422631,0.00510347,0.01913799,0.363069,0.09695,0.064299,0.016329,0.56044,0.01967
29177,G2901770,Missouri,Ray County,10835,-0.369307,-0.1485483,17500,41.6,0.13870332,53459,0.752,0.94049125,0.0150517,0.00479909,0.00205052,0.02299202,0.28475,0.07828,0.01239,0,0.393589,0.01047
29179,G2901790,Missouri,Reynolds County,3032,-0.61422,-0.2417239,5145,46.8,0.09125395,36736,1,0.9474732,0.01715161,0.00719755,0.00091884,0.01301685,0.48566,0.02076,0.0124,0,0.53958,0
29181,G2901810,Missouri,Ripley County,5518,-0.668356,-0.4459434,10655,42.2,0.113057,34145,1,0.95429105,0.00172216,0.0021527,0.00086108,0.01198335,0.2139,0.01837,0.01475,0,0.25993,0.01291
29183,G2901830,Missouri,St. Charles County,199513,-0.263794,-0.2097367,279865,37.7,0.36146063,75603,0.058,0.88012036,0.04377975,0.00159797,0.02289289,0.03084063,0.20031,0.067719,0.23728,0.009099,0.51734,0.001129
29185,G2901850,Missouri,St. Clair County,4630,-0.553996,-0.3370082,7590,49.8,0.11448532,33750,1,0.94599746,0.00772978,0.00317662,0.00275307,0.02128336,0.37675,0.078329,0.00816,0,0.46323,0
29186,G2901860,Missouri,Ste. Genevieve County,8459,-0.348802,-0.0299876,13685,42.2,0.1394525,49356,0.761,0.95166416,0.01075988,0,0.00089201,0.01020238,0.152379,0.00694,0.354589,0,0.51397,0
29187,G2901870,Missouri,St. Francois County,24714,-0.453656,-0.1956868,51760,38.8,0.13763301,41461,0.398,0.92169712,0.04716896,0.00155519,0.00158538,0.01434395,0.33197,0.048289,0.045759,0.010789,0.43968,0
29189,G2901890,Missouri,St. Louis County,503493,0.163676,0.13686076,746445,40.3,0.4238209,61103,0.011,0.67353682,0.23495043,0.0014342,0.03828756,0.02699288,0.16278,0.07448,0.230729,0.00728,0.51661,0.00938
29195,G2901950,Missouri,Saline County,9245,-0.343757,-0.1442688,17145,37.4,0.18847095,40645,0.458,0.81200999,0.05281296,0.00146463,0.00262773,0.09481348,0.295379,0.12798,0.085959,0.01113,0.55212,0.02341
29197,G2901970,Missouri,Schuyler County,1933,-0.594525,-0.2460031,3245,41.3,0.12547398,37583,1,0.97452229,0.01069154,0.00068244,0,0.00341219,0.4218,0.055969,0,0,0.478,0
29199,G2901990,Missouri,Scotland County,1968,-0.589431,-0.3114669,3505,39,0.14001923,41336,1,0.97629266,0.01675864,0,0,0.00326998,0.138139,0.129669,0.025399,0,0.293209,0
29201,G2902010,Missouri,Scott County,17244,-0.555923,-0.3824343,29475,39.6,0.1389751,40276,0.416,0.84056522,0.12119813,0.00348772,0.00084628,0.02095194,0.332139,0.064349,0.16665,0.012759,0.594909,0.009029
29203,G2902030,Missouri,Shannon County,3904,-0.560963,-0.2600217,6405,44.8,0.1503642,32284,1,0.94307171,0.00193798,0.0161095,0,0.01768411,0.17308,0.04182,0.00498,0.021679,0.24156,0
29205,G2902050,Missouri,Shelby County,3252,-0.589247,-0.3780941,4690,42.1,0.13982551,41351,1,0.96226415,0.01821731,0.00016266,0.00065062,0.01512687,0.502899,0.097439,0.085359,0,0.68571,0
29207,G2902070,Missouri,Stoddard County,13278,-0.692423,-0.4930048,23110,42.2,0.13571772,38096,0.698,0.95817108,0.01540889,0.00120854,0.00046999,0.01571103,0.242789,0.05232,0.020359,0,0.32605,0.00604
29209,G2902090,Missouri,Stone County,16538,-0.619967,-0.491992,25570,52.1,0.16857803,41944,0.887,0.9533609,0.00137834,0.00836619,0.00028849,0.01974549,0.19049,0.03832,0.05031,0,0.2793,0
29211,G2902110,Missouri,Sullivan County,2484,-0.546259,-0.2705202,4625,41.4,0.11588659,42639,1,0.78163965,0.01355985,0.00467581,0.006702,0.18313591,0.338399,0.04007,0.047659,0,0.426569,0
29213,G2902130,Missouri,Taney County,23399,-0.59124,-0.4740293,41110,41.7,0.18446917,38040,0.439,0.89798154,0.00857891,0.00662916,0.00811468,0.05370174,0.267,0.04182,0.04132,0.02982,0.382819,0
29215,G2902150,Missouri,Texas County,10935,-0.652337,-0.4410071,19580,41.5,0.13490991,35730,0.992,0.91377968,0.01755547,0.02323861,0.00112884,0.01996886,0.505189,0.03103,0.01215,0.01384,0.56221,0
29217,G2902170,Missouri,Vernon County,8576,-0.561228,-0.3729609,15580,40.7,0.16234466,40655,0.583,0.94245537,0.00959877,0.0046554,0.00681513,0.02039739,0.34217,0.076469,0.02562,0.018239,0.46893,0
29219,G2902190,Missouri,Warren County,15766,-0.455905,-0.2678523,24925,40.4,0.18208916,51509,0.63,0.92078702,0.02111745,0.00168219,0.00372484,0.03166116,0.15443,0.10104,0.101129,0.01599,0.372709,0
29221,G2902210,Missouri,Washington County,9279,-0.551821,-0.1902243,19170,40.7,0.07953623,36701,0.805,0.9450444,0.0237581,0.00383969,0.00035997,0.00315975,0.15721,0.023179,0.06775,0,0.25577,0.007299
29223,G2902230,Missouri,Wayne County,5738,-0.656057,-0.3456294,10510,46.8,0.11853314,33954,1,0.95607526,0.00674612,0.00352297,0.00059966,0.0146166,0.234889,0.045409,0.01139,0,0.291769,0
29225,G2902250,Missouri,Webster County,16690,-0.577137,-0.4082572,26860,37.6,0.16194871,44814,0.739,0.9465408,0.01162508,0.00315577,0.0030209,0.01877276,0.45597,0.05621,0.01392,0.01331,0.53972,0
29227,G2902270,Missouri,Worth County,1046,-0.586042,-0.3082061,1645,47.9,0.17333333,44974,1,0.96215429,0,0,0,0.01601165,0.585909,0.222939,0,0,0.80884,0
29229,G2902290,Missouri,Wright County,8086,-0.681981,-0.4873664,13760,41.9,0.11195232,30581,0.766,0.95538143,0.00614866,0.00163239,0.00342801,0.01654152,0.537659,0.02705,0.01616,0.01919,0.600049,0
29510,G2905100,Missouri,St. Louis city,127403,0.635737,0.66735605,241700,34.8,0.33007421,36809,0,0.42738981,0.4776382,0.00191754,0.03025346,0.03865456,0.10543,0.05489,0.153509,0.002149,0.4615,0.10825
30001,G3000010,Montana,Beaverhead County,4676,-0.455764,-0.3985869,7410,42.7,0.30864787,38194,0.502,0.91596007,0.00085865,0.02243211,0.01652893,0.03842439,0.09853,0.035909,0.070299,0.11367,0.318519,0
30003,G3000030,Montana,Big Horn County,4148,0.05688,0.26264591,8655,30,0.15735704,44136,0.719,0.28046012,0.00098381,0.64454367,0.00090813,0.05229302,0.13758,0.05527,0.396579,0.06234,0.653559,0
30005,G3000050,Montana,Blaine County,2621,-0.02459,0.15320042,4595,34,0.19581986,36875,1,0.46693902,0.00226963,0.48358299,0,0.02390679,0.089659,0.094439,0.39747,0.025879,0.60823,0
30007,G3000070,Montana,Broadwater County,3097,-0.56655,-0.4609764,4510,46.7,0.2730113,50946,1,0.93745608,0.00175685,0.01510893,0.01405481,0.01229796,0.08339,0.0752,0.069489,0.070739,0.299889,0
30009,G3000090,Montana,Carbon County,5923,-0.320481,-0.2372562,8385,49.6,0.29161898,52869,1,0.94787234,0.0000967,0.01199226,0.00232108,0.0237911,0.073819,0.1029,0.19518,0.039689,0.41218,0
30011,G3000110,Montana,Carter County,777,-0.773537,-0.7329975,1035,51,0.17139853,46985,1,0.96602317,0,0.003861,0,0.01389961,0.16293,0.08534,0.08362,0.07414,0.406029,0
30013,G3000130,Montana,Cascade County,33791,-0.215701,-0.0900648,63040,38,0.25940433,45469,0.198,0.86126583,0.01156626,0.04109739,0.00810491,0.04086582,0.13486,0.070569,0.11528,0.050719,0.37637,0.0009
30015,G3000150,Montana,Chouteau County,2571,-0.363811,-0.2764977,4370,41.1,0.24749422,38735,1,0.76323454,0.00051396,0.19736166,0.00171321,0.02124379,0.09117,0.145189,0.590919,0.02873,0.856179,0
30017,G3000170,Montana,Custer County,5145,-0.478496,-0.2870457,9300,40.7,0.19850908,50146,0.179,0.92737897,0.00358932,0.01994992,0.00375626,0.02946578,0.13625,0.145229,0.13505,0.04103,0.457819,0
30019,G3000190,Montana,Daniels County,952,-0.5842,-0.4995035,1430,46,0.23726236,51108,1,0.96866256,0,0.01007275,0,0.02126469,0.72644,0.020559,0.242719,0,0.98972,0
30021,G3000210,Montana,Dawson County,4297,-0.579104,-0.4092245,7255,41.4,0.18904404,57591,0.276,0.92885166,0.00657406,0.02459972,0.0019086,0.02788676,0.25028,0.10339,0.22061,0.04584,0.62034,0
30023,G3000230,Montana,Deer Lodge County,4099,0.070138,0.31659193,7720,47.3,0.15899459,39212,0.336,0.90747602,0.00348736,0.01394943,0.00370532,0.03073235,0.059149,0.05195,0.279629,0.058289,0.45042,0
30025,G3000250,Montana,Fallon County,1474,-0.758086,-0.6341637,2160,38.3,0.14762386,50114,1,0.94473052,0.01304497,0.00686577,0.00858222,0.01716444,0.13183,0.337019,0.157439,0,0.626299,0
30027,G3000270,Montana,Fergus County,5782,-0.525171,-0.4310657,8960,46.9,0.28602048,42357,0.474,0.94452708,0.00157494,0.01566191,0.00909966,0.00822469,0.147419,0.13249,0.16865,0.04039,0.48912,0
30029,G3000290,Montana,Flathead County,46144,-0.363896,-0.3316082,72845,42.1,0.28924997,48407,0.515,0.93319676,0.00247107,0.01367534,0.00519557,0.02552378,0.170949,0.05052,0.05425,0.044109,0.323949,0.00016
30031,G3000310,Montana,Gallatin County,52169,0.00825,-0.0500606,76135,33.2,0.48018994,57021,0.335,0.92590702,0.00360359,0.00813614,0.01278099,0.031391,0.135159,0.065159,0.0715,0.04002,0.32298,0.00134
30033,G3000330,Montana,Garfield County,715,-0.862117,-0.7942857,840,45.5,0.146438,42614,1,0.99245994,0,0,0,0.00754006,0.096189,0.13018,0.091209,0.04809,0.36567,0
30035,G3000350,Montana,Glacier County,4969,0.295764,0.33894879,9220,31.1,0.1825804,29181,0.44,0.31325301,0.0026287,0.63643666,0.00496532,0.02818547,0.063509,0.057539,0.552279,0.02194,0.696769,0
30037,G3000370,Montana,Golden Valley County,468,-0.620253,-0.5031315,595,54.6,0.23560209,44000,1,0.90273973,0,0,0,0.06712329,0.0362,0.026019,0.183259,0,0.245479,0
30039,G3000390,Montana,Granite County,1762,-0.405177,-0.3366569,2590,53.5,0.25010233,48688,1,0.94707348,0.00062267,0.00591532,0.00062267,0.01992528,0.024359,0.0315,0.0812,0.098409,0.23612,0
30041,G3000410,Montana,Hill County,6347,-0.171761,0.03504399,11990,34.5,0.23488304,42979,0.4,0.70766532,0.0001815,0.22705548,0.00465848,0.03273035,0.10034,0.12668,0.113069,0.036719,0.37742,0
30043,G3000430,Montana,Jefferson County,6535,-0.324546,-0.2734663,9075,47.9,0.33068626,62939,1,0.93207482,0.0006896,0.0163779,0.00267218,0.02189466,0.064439,0.020519,0.086799,0.038929,0.22234,0
30045,G3000450,Montana,Judith Basin County,1189,-0.527318,-0.4255144,1655,52,0.31338481,45347,1,0.97072186,0,0.0111055,0,0.01514387,0.02992,0.079629,0.472009,0,0.583009,0
30047,G3000470,Montana,Lake County,12898,-0.208937,-0.0999699,21840,41.5,0.24944757,39898,0.834,0.65859234,0.00245642,0.24441336,0.00375286,0.04083791,0.095909,0.069049,0.177419,0.049219,0.39279,0
30049,G3000490,Montana,Lewis and Clark County,33697,-0.070103,-0.0355063,51235,41.2,0.37488334,59170,0.289,0.91835003,0.00419767,0.02341299,0.00622831,0.029611,0.11629,0.08098,0.13881,0.04677,0.386829,0
30051,G3000510,Montana,Liberty County,949,-0.511967,-0.4504049,1855,46.7,0.18403413,46597,1,0.96815009,0,0.01265271,0,0.0074171,0.19324,0.06071,0.25011,0.02394,0.528,0
30053,G3000530,Montana,Lincoln County,9250,-0.502465,-0.3943076,15640,51.4,0.18958675,35461,0.798,0.93351671,0.0005709,0.01022421,0.00565705,0.02678015,0.190479,0.0541,0.03302,0.049829,0.32824,0
30055,G3000550,Montana,McCone County,1056,-0.667925,-0.5256798,1325,50.2,0.16425121,42330,1,0.92193087,0,0.05721097,0.00536353,0.00893921,0.07209,0.325839,0.173009,0,0.570929,0
30057,G3000570,Montana,Madison County,4708,-0.443072,-0.4064018,6400,52.7,0.26554404,47617,1,0.9425096,0.00166453,0.0049936,0.00179257,0.03008963,0.051359,0.066959,0.07801,0.05292,0.249639,0
30059,G3000590,Montana,Meagher County,970,-0.548618,-0.4125514,1530,48.6,0.21224774,39032,1,0.95867347,0,0.01173469,0,0.01938776,0.05553,0.065569,0.13221,0.025379,0.278689,0
30061,G3000610,Montana,Mineral County,1974,-0.403082,-0.2558255,3450,52.4,0.12664316,37143,1,0.97276817,0.0004736,0.00331518,0.00757755,0.01326072,0.09614,0.031969,0.03552,0.04949,0.21383,0
30063,G3000630,Montana,Missoula County,57271,0.156968,0.17785704,89740,35.3,0.41816425,46371,0.223,0.90065517,0.00415558,0.02339502,0.01235179,0.03017657,0.08176,0.05864,0.089659,0.04464,0.285279,0
30065,G3000650,Montana,Musselshell County,2404,-0.669807,-0.5571251,3690,48.5,0.14591269,41557,1,0.92884052,0.00230222,0.00879029,0.0140226,0.02658016,0.05575,0.051119,0.16549,0.0595,0.332529,0
30067,G3000670,Montana,Park County,9056,-0.147986,-0.1056113,12695,46.4,0.35206151,43385,0.477,0.94041533,0.00315597,0.00706937,0.00069431,0.02600518,0.078409,0.07898,0.096189,0.040929,0.29541,0
30069,G3000690,Montana,Petroleum County,319,-0.770186,-0.6409396,370,50.4,0.21288515,38250,1,1,0,0,0,0,0,0,0.319839,0,0.319839,0
30071,G3000710,Montana,Phillips County,2147,-0.647167,-0.5462298,3220,47.3,0.17389819,38692,1,0.85228916,0,0.09783133,0,0.02168675,0.14061,0.1794,0.154009,0.03245,0.506939,0
30073,G3000730,Montana,Pondera County,2692,-0.389644,-0.256712,4605,41.9,0.2267525,42193,0.581,0.80960104,0.00389231,0.14579955,0.00405449,0.01881285,0.226229,0.069879,0.14627,0.044859,0.48724,0
30075,G3000750,Montana,Powder River County,1047,-0.718898,-0.6455696,1365,52,0.2535545,47955,1,0.94417476,0,0.01274272,0,0.0151699,0.04188,0.101549,0.21515,0.018359,0.377509,0
30077,G3000770,Montana,Powell County,2768,-0.528991,-0.3306916,5895,45,0.18031865,43064,0.542,0.90357968,0.00418591,0.03954965,0.00981524,0.02453811,0.08168,0.015939,0.061899,0.061759,0.240639,0
30079,G3000790,Montana,Prairie County,686,-0.661829,-0.5021337,1055,51.2,0.19169961,44643,1,0.95898161,0,0.00070721,0,0.01485149,0.117049,0.162,0.14758,0,0.426629,0
30081,G3000810,Montana,Ravalli County,22063,-0.380697,-0.3162208,32655,48.1,0.25752386,40546,0.846,0.93299295,0.00077802,0.00532458,0.00561634,0.03214199,0.107379,0.062719,0.055329,0.06481,0.29118,0
30083,G3000830,Montana,Richland County,4812,-0.664545,-0.5399354,8455,38,0.18413411,65638,0.442,0.89984199,0,0.03265449,0.00403792,0.04968399,0.17433,0.218039,0.157909,0.029449,0.579929,0
30085,G3000850,Montana,Roosevelt County,3486,-0.064896,0.15577342,7565,30.2,0.14156392,34481,0.397,0.36064114,0.00053428,0.54122885,0.00204809,0.02947462,0.086519,0.213719,0.227819,0.08614,0.628389,0
30087,G3000870,Montana,Rosebud County,3357,-0.366638,-0.1652001,6550,36.3,0.198136,55609,1,0.57156611,0.00192555,0.35365854,0.00481386,0.0453573,0.18618,0.023609,0.27867,0.065739,0.556049,0
30089,G3000890,Montana,Sanders County,5871,-0.51537,-0.3829859,9225,51.9,0.16375901,34336,1,0.9025055,0.00158242,0.03701099,0.00483517,0.02628571,0.116799,0.03917,0.03067,0.04731,0.23421,0
30091,G3000910,Montana,Sheridan County,1825,-0.416349,-0.2811203,2820,47.2,0.2006056,52308,1,0.91467764,0.00082305,0.01481482,0.00246914,0.02304527,0.4016,0.428189,0.23168,0.02541,1.08688,0
30093,G3000930,Montana,Silver Bow County,16122,0.136336,0.32388398,27195,40.7,0.2593446,39580,0.114,0.91180556,0.00584491,0.02057292,0.00882523,0.04082755,0.05442,0.046549,0.26462,0.050469,0.423709,0
30095,G3000950,Montana,Stillwater County,4816,-0.56495,-0.444279,7270,46.6,0.2544484,59603,1,0.93630914,0.00353243,0.00374652,0.00160565,0.03329052,0.07481,0.072939,0.075459,0.02501,0.24833,0
30097,G3000970,Montana,Sweet Grass County,2077,-0.566208,-0.5285782,2760,48.1,0.24702723,50813,1,0.9361585,0.00192625,0,0.00825537,0.01816181,0.07751,0.157759,0.040539,0.030399,0.30622,0
30099,G3000990,Montana,Teton County,3143,-0.427227,-0.3142335,4615,44.6,0.22267303,49047,1,0.94099225,0.0006593,0.01961431,0.00362617,0.01417505,0.15627,0.201879,0.181129,0.08859,0.62819,0
30101,G3001010,Montana,Toole County,2018,-0.537555,-0.4081827,4085,40.7,0.14692983,46588,0.43,0.88150176,0.00058663,0.051623,0.01779429,0.03343762,0.07701,0.217129,0.12209,0.052969,0.469199,0
30103,G3001030,Montana,Treasure County,441,-0.659142,-0.4505495,680,48.9,0.19833333,42500,1,0.91489362,0,0,0.0141844,0.04964539,0.10306,0.116989,0.39554,0,0.6156,0
30105,G3001050,Montana,Valley County,3860,-0.465331,-0.246696,5810,44.3,0.21500938,49977,0.552,0.85269271,0.00079198,0.09239704,0.00211193,0.0219113,0.089969,0.211969,0.13706,0.02714,0.466819,0
30107,G3001070,Montana,Wheatland County,932,-0.552854,-0.4243952,1590,42.9,0.19074334,36076,1,0.94973921,0,0.00853485,0,0.02370792,0.113469,0.1928,0.09225,0.048429,0.44742,0
30109,G3001090,Montana,Wibaux County,533,-0.754159,-0.59375,880,51,0.20143885,40833,1,0.98512686,0,0,0,0.01487314,0.12684,0.10128,0.651919,0,0.880039,0
